722,59831
723,81202
724,59445
726,59624
727,59857
728,60357
729,61482
730,60555
732,61661
735,58886
736,58261
739,61756
740,59497
741,58878
743,61430
744,60701
746,59050
748,59839
749,57787
751,60693
753,61663
754,59141
755,93942
756,60513
759,60585
760,60862
761,62559
766,59305
767,61282
768,90984
769,60191
770,61031
771,61005
772,58559
774,59844
775,61820
776,61755
777,57708
778,360762
779,59563
780,59699
784,60591
785,62408
786,58930
787,61511
788,60602
789,61450
790,2333638
792,60831
793,59184
794,89325
796,58242
797,57661
798,59446
799,85949
800,56948
801,57823
802,58041
803,98096
804,59142
806,60695
807,57711
808,61614
810,105105
811,58935
812,58892
813,104067
814,58715
816,61655
817,61003
819,99650
820,61011
822,58759
826,59145
831,59503
833,59140
834,61668
836,60469
837,61061
838,59117
839,2332952
840,97431
841,59098
842,58932
843,102044
845,58553
846,58777
847,58896
851,60554
853,60691
854,59848
856,106726
857,58541
858,56971
860,60835
861,61424
862,2333531
863,61786
865,61605
868,58064
870,59495
871,58520
873,60867
874,73435
875,58075
876,60707
878,58527
879,56968
882,58684
884,60517
885,58220
886,58925
887,58942
890,60704
891,59124
892,59038
894,61641
895,57520
896,102364
897,60618
900,57693
901,60599
903,61283
904,96911
905,93037
906,58944
908,2332904
909,104617
910,59137
912,58890
913,106535
915,60193
916,59090
917,59087
920,61065
921,59487
922,59097
923,59045
924,102608
928,57681
931,57947
932,57941
933,60855
934,357891
937,99265
938,61024
940,60451
941,60995
942,58928
943,60609
947,61066
948,58508
951,61056
952,58560
953,59470
956,358963
957,59890
959,58880
960,58895
961,59481
962,58635
964,59311
965,59057
966,58908
969,58536
970,2332549
971,58080
972,58639
973,59129
975,59842
976,98771
977,58383
982,58873
988,60350
990,59100
991,59394
992,60201
995,59148
996,59458
997,57699
998,60621
1001,59146
1003,61800
1004,81995
1005,102581
1007,58726
1008,58785
1009,60472
1010,60698
1011,59040
1012,61440
1015,78109
1017,58229
1018,57703
1019,59327
1020,82685
1022,61099
1023,58697
1026,61653
1027,59698
1028,59441
1029,56962
1030,60345
1031,59293
1032,56951
1033,71389
1037,61816
1039,58867
1041,58683
1042,95313
1043,60711
1045,56941
1049,60891
1052,81944
1053,57519
1055,60997
1056,58727
1060,91888
1061,59055
1062,58084
1063,60337
1064,59103
1066,59297
1072,57697
1073,60232
1074,58943
1077,59155
1078,59118
1079,61461
1080,59834
1082,60700
1083,59256
1085,59113
1086,59101
1089,61479
1091,92197
1092,69445
1097,974073
1098,60228
1099,60607
1100,57518
1103,58225
1104,65989
1105,58945
1106,58934
1107,60668
1109,61824
1110,61447
1111,70653
1113,96967
1114,59105
1118,94500
1119,58408
1121,58771
1122,58751
1124,60336
1125,60875
1126,58542
1127,58535
1129,57773
1136,58505
1137,56938
1140,59099
1141,61640
1144,59108
1147,99006
1148,60706
1149,58868
1150,58405
1151,59091
1153,66511
1154,58465
1155,60857
1156,59335
1160,59308
1161,75473
1164,59927
1168,59119
1170,60481
1172,60696
1175,60856
1177,58871
1179,58435
1180,59132
1181,61809
1182,58922
1184,58087
1186,58776
1187,60535
1190,58523
1194,59036
1198,58665
1199,61822
1200,61006
1203,60480
1207,60694
1209,105891
1212,2332616
1215,60999
1217,58941
1222,58669
1224,103186
1230,59143
1234,75935
1235,58939
1236,59304
1237,58949
1240,61650
1242,61219
1243,58417
1244,59126
1245,61657
1247,60869
1250,59438
1252,59721
1253,59111
1254,59134
1255,60522
1258,57710
1259,60879
1260,58936
1261,61804
1262,58850
1264,58534
1265,58517
1267,58767
1268,59888
1269,74997
1270,61002
1275,61048
1276,98928
1277,61493
1278,58459
1279,58400
1280,60541
1281,58938
1282,58929
1285,86054
1286,58923
1287,61544
1288,58561
1293,98698
1294,62683
1298,65329
1300,98796
1302,83219
1307,61008
1310,60512
1311,58070
1314,61791
1317,58545
1321,59299
1322,58725
1326,59744
1330,58556
1334,60710
1336,58795
1340,58754
1353,60478
1355,359897
1356,59128
1363,58721
1364,58419
1367,59289
1369,60509
1370,58755
1377,57968
1379,59313
1381,58446
1384,60934
1385,60230
1390,61768
1391,71456
1392,2333281
1393,65303
1394,95456
1395,60365
1398,60384
1404,2333181
1406,58500
1410,100162
1411,60683
1414,58052
1416,60690
1417,60685
1419,74814
1427,60844
1439,105717
1446,361278
1447,84976
1448,2333145
1449,357318
1451,59051
1466,57922
1479,60208
1480,58673
1497,59068
1501,59157
1503,2333559
1504,61480
1505,59116
1506,59115
1507,58416
1510,60558
1512,60703
1515,61475
1516,60559
1517,60648
1519,59314
1526,59475
1527,60699
1528,61034
1529,59109
1537,60233
1539,61476
1540,61040
1542,59102
1548,59468
1551,58235
1552,61565
1554,59106
1555,58412
1558,59107
1559,59104
1561,59463
1567,59339
1569,59306
1570,61281
1571,58766
1574,58758
1576,58770
1577,58778
1578,58774
1581,355891
1583,60889
1584,60226
1585,60227
1593,56955
1594,63689
1598,56952
1604,56954
1606,56953
1608,1733593
1611,57952
1612,57702
1613,59881
1619,57707
1624,56943
1634,57709
1635,65331
1636,61801
1638,61814
1639,2333535
1640,61799
1641,58086
1643,58088
1644,61808
1645,61805
1646,61807
1648,61806
1649,61803
1650,61802
1651,58085
1652,59761
1654,59762
1655,59153
1658,59154
1660,59151
1663,60506
1664,61486
1668,59147
1671,59053
1672,58421
1676,58423
1677,59127
1678,59130
1679,60505
1681,59121
1682,59120
1683,61072
1685,59123
1686,58440
1691,61064
1692,60516
1693,58411
1696,61038
1699,61484
1703,59138
1708,61483
1709,58240
1710,59135
1712,59176
1722,59799
1724,431
1730,58631
1739,59519
1741,60744
1743,60563
1757,79718
1758,60682
1759,59375
1774,60396
1778,58132
1827,57761
1828,61751
1830,56985
1832,102141
1833,58982
1840,359604
1846,71990
1857,59629
1875,85328
1876,72334
1893,60847
1897,60268
1903,60937
1905,60842
1906,58831
1907,58832
1908,58833
1909,58834
1910,58835
1917,61285
1919,101870
1921,357004
1929,59334
1942,61631
1960,61706
1962,56997
1963,59551
1985,58255
1988,58338
1993,59088
1996,59444
1997,58388
2000,61449
2004,60468
2008,59291
2010,59720
2011,77276
2013,104477
2014,58382
2018,95418
2019,59436
2020,95652
2023,59437
2025,60998
2028,58518
2029,58519
2031,61442
2034,61001
2036,73471
2037,58515
2038,61438
2039,61439
2041,60484
2043,428001
2044,58377
2050,58376
2052,61422
2053,60483
2054,58065
2057,62026
2058,58926
2061,60474
2065,58370
2066,59430
2068,74286
2071,79192
2072,99547
2076,59432
2077,58373
2079,82956
2081,58372
2082,60992
2084,58510
2087,60993
2088,61433
2089,58512
2091,88235
2092,61434
2094,94733
2097,57782
2098,60476
2099,60989
2100,61431
2102,58506
2103,59285
2104,60988
2106,93490
2110,89023
2111,61432
2112,60991
2113,58509
2114,57517
2115,57516
2116,57515
2117,58703
2119,58705
2120,58706
2121,58707
2122,58708
2123,58709
2124,58711
2125,58712
2126,98360
2127,58713
2128,58710
2129,58689
2130,97688
2131,58728
2132,58720
2133,58702
2134,58714
2136,58716
2137,58717
2138,58718
2139,98867
2140,58735
2141,98742
2144,98042
2145,58733
2146,58691
2147,58734
2148,99415
2149,97767
2150,58737
2151,58756
2154,58740
2155,58736
2156,58748
2157,99165
2158,58746
2160,58695
2161,58741
2162,99316
2164,58744
2167,58700
2168,58753
2169,60858
2170,60852
2171,60851
2172,60868
2173,60870
2174,60935
2176,60865
2177,75156
2178,60859
2179,60860
2180,60861
2181,60853
2182,75189
2183,60876
2184,60878
2185,60854
2186,60880
2188,60221
2189,106374
2190,60222
2191,60217
2192,60882
2193,60219
2200,56929
2201,56930
2202,58920
2203,63672
2206,58921
2216,58924
2218,56937
2219,96679
2220,61773
2221,58066
2222,61774
2223,58067
2224,58068
2225,61779
2226,58069
2228,61778
2229,61776
2230,61777
2232,58060
2233,58079
2234,95143
2235,58407
2236,61797
2237,61767
2238,61769
2239,60364
2240,61770
2241,61771
2242,61783
2244,61782
2245,61780
2246,60369
2247,61781
2248,61787
2249,61784
2250,61785
2251,60339
2252,61788
2253,61765
2254,61795
2255,61793
2256,61794
2257,58076
2259,58074
2260,93409
2261,61796
2262,58077
2264,61766
2265,61792
2266,60341
2268,61789
2271,60340
2272,61790
2273,57793
2274,95866
2277,61470
2279,61473
2282,58549
2283,60504
2284,58548
2286,59735
2287,58404
2291,58546
2293,61468
2294,60500
2295,61465
2297,58233
2298,58403
2301,59093
2302,59456
2305,59298
2306,58544
2308,60494
2309,61455
2311,60470
2313,59724
2318,59447
2319,105070
2323,59351
2324,61456
2325,58533
2327,95389
2328,60496
2330,58528
2331,95891
2332,60493
2334,61153
2336,58392
2337,57784
2339,61010
2340,73552
2341,61451
2343,86440
2347,60491
2348,59722
2350,61452
2351,61453
2353,61427
2355,58401
2356,58402
2360,59455
2362,60499
2363,57789
2367,61463
2369,61017
2371,59342
2372,105697
2373,59092
2375,87720
2378,58457
2380,58538
2384,58540
2386,58395
2387,58455
2388,60498
2389,60497
2390,59451
2391,61458
2394,58503
2395,61457
2398,61141
2399,61460
2407,60735
2417,60564
2439,58486
2458,59803
2459,59787
2465,58483
2478,61593
2519,80553
2529,60578
2554,58406
2571,2332724
2583,61876
2629,60409
2633,61859
2735,59671
2791,101977
2814,60318
2827,60298
2831,60296
2832,60297
2855,60942
2856,60948
2870,60938
2880,60956
2883,60933
2895,58862
2911,58863
2912,58845
2917,58804
2937,58307
2938,58336
2974,86373
2995,60264
3034,59029
3035,57024
3127,60557
3146,59547
3155,61589
3183,61548
3222,61510
3223,61094
3226,61095
3229,61093
3232,61508
3233,89003
3236,61507
3240,78271
3242,60533
3246,60536
3247,58431
3249,81382
3250,61506
3251,70185
3252,58428
3253,86758
3254,64464
3255,80102
3256,60530
3257,59499
3262,61086
3263,58098
3266,61081
3267,61080
3268,59330
3271,61677
3272,61079
3273,60718
3274,83248
3275,77686
3276,59765
3280,61504
3284,60529
3285,68864
3288,95451
3290,60518
3292,61082
3295,60527
3296,58564
3297,58090
3298,94622
3300,89158
3303,98009
3304,58792
3305,58782
3306,58794
3308,58796
3312,58801
3313,60895
3314,60896
3315,60913
3318,75915
3319,60894
3320,60928
3321,60910
3322,75230
3324,60932
3325,75444
3326,60906
3327,60905
3328,75909
3330,60901
3331,60890
3333,60930
3334,60898
3335,76577
3336,60900
3337,60899
3338,60924
3339,74907
3341,60919
3342,60920
3343,60921
3344,60916
3345,60917
3347,75217
3348,60925
3350,106575
3352,57979
3353,65102
3356,61671
3362,2453179
3363,60813
3364,60814
3369,58102
3371,93137
3372,67760
3373,60383
3374,61819
3375,58105
3376,96775
3377,92983
3378,58112
3379,60385
3381,58107
3382,60347
3383,58109
3386,61815
3389,61812
3390,60378
3392,96692
3393,61811
3394,94208
3395,60380
3396,58099
3397,60391
3398,58100
3400,2333287
3401,60346
3402,61817
3403,92954
3406,60349
3407,61821
3411,68053
3412,61823
3413,60386
3414,67799
3415,93769
3416,61825
3417,60390
3418,61829
3419,61828
3421,60388
3424,60389
3425,61830
3426,61826
3430,59333
3432,60523
3433,81492
3435,61106
3436,60547
3438,59161
3439,60545
3440,76744
3441,60546
3442,94388
3445,60538
3452,61383
3454,61101
3457,61100
3459,697
3462,74348
3464,61096
3465,61592
3467,59502
3469,61103
3471,96065
3473,59331
3479,61497
3483,349727
3484,347625
3485,348308
3486,351197
3487,346935
3488,350540
3489,351198
3490,351194
3491,347628
3492,347630
3493,348755
3494,347629
3495,347935
3496,348323
3497,351193
3498,350128
3499,351196
3500,349818
3501,351089
3502,348707
3503,351195
3504,348735
3505,351543
3506,347810
3507,351409
3508,351090
3509,327659
3510,329506
3511,350473
3512,348428
3513,350143
3514,346936
3515,348181
3516,349680
3517,327144
3518,347627
3519,347631
3520,331799
3521,329441
3522,349291
3523,350127
3524,351321
3525,347936
3526,347626
3527,329823
3528,350144
3529,348794
3530,327351
3531,331134
3532,348211
3533,348426
3534,349084
3535,347937
3536,327148
3537,327150
3538,350126
3539,327143
3540,332211
3541,348585
3542,1310
3543,327146
3544,350129
3545,327149
3546,331130
3547,338365
3548,348795
3549,346835
3550,349530
3551,328978
3552,349726
3553,340969
3554,339370
3555,329505
3556,328790
3557,331843
3558,329822
3559,326856
3560,332287
3561,329548
3562,331798
3563,1828
3564,331530
3565,328169
3566,346630
3567,329147
3568,329821
3569,331117
3570,331131
3571,331244
3572,332078
3573,336095
3574,329824
3575,349318
3576,329507
3577,341804
3578,328177
3579,331250
3580,330119
3581,337095
3582,329674
3583,328736
3584,327145
3585,332130
3586,326706
3587,331422
3588,331252
3589,334624
3590,340866
3591,333461
3592,327147
3593,331423
3594,332135
3595,328810
3596,328218
3597,329374
3598,327160
3599,326705
3600,337165
3601,326862
3602,331128
3603,328222
3604,337188
3605,332124
3606,331087
3607,328168
3608,331216
3609,336210
3610,326704
3611,336877
3612,331109
3613,329325
3614,329815
3615,329432
3616,328170
3617,328770
3618,337183
3619,330414
3620,338317
3621,337211
3622,331086
3623,337180
3624,337240
3625,332132
3626,331419
3627,336102
3628,336845
3629,328767
3630,332355
3631,329438
3632,327139
3633,330686
3634,347875
3635,330120
3636,330144
3637,331974
3638,329324
3639,330145
3640,332088
3641,340962
3642,328758
3643,337606
3644,329550
3645,331251
3646,331964
3647,331249
3648,327135
3649,337190
3650,332669
3651,337195
3652,348425
3653,332149
3654,332286
3655,337428
3656,337276
3657,329675
3658,327158
3659,327348
3660,327355
3661,331970
3662,338803
3663,332116
3664,446
3665,335731
3666,331979
3667,327159
3668,335730
3669,334877
3670,328808
3671,338790
3672,330679
3673,332372
3674,336010
3675,334492
3676,327356
3677,331132
3678,331424
3679,327357
3680,351229
3681,328851
3682,337274
3683,332112
3684,335923
3685,332085
3686,327141
3687,337251
3688,328849
3689,331081
3690,331112
3691,332252
3692,331215
3693,328763
3694,335729
3695,331108
3696,328789
3697,328162
3698,331982
3699,329380
3700,332833
3701,329381
3702,329143
3703,347776
3704,328217
3705,329373
3706,337094
3707,337221
3708,330678
3709,331129
3710,334054
3711,337287
3712,331977
3713,327154
3714,332356
3715,334459
3716,337575
3717,327157
3718,337478
3719,330295
3720,347798
3721,332253
3722,330127
3723,331120
3724,328777
3725,331983
3726,332295
3727,329319
3728,327352
3729,2196035
3730,2144323
3731,329450
3732,330296
3733,328791
3734,327140
3735,2154809
3736,333574
3737,331968
3738,332054
3739,337216
3740,337610
3741,329828
3742,331085
3743,340893
3744,2237277
3745,327155
3746,332044
3747,335312
3748,331133
3749,1868
3750,328809
3751,347866
3752,329434
3753,1826
3754,329424
3755,332025
3756,329819
3757,2208009
3758,331122
3759,328167
3760,337215
3761,331417
3762,2178890
3763,331126
3764,337272
3765,331521
3766,346100
3767,351219
3768,337256
3769,327151
3770,332883
3771,347296
3772,340586
3773,327347
3774,332084
3775,335258
3776,329673
3777,329423
3778,332280
3779,341177
3780,329326
3781,331253
3782,335203
3783,2132936
3784,328223
3785,342295
3786,332067
3787,338657
3788,342227
3789,337235
3790,331981
3791,331124
3792,329556
3793,335286
3794,327350
3795,333575
3796,338728
3797,347578
3798,329327
3799,328765
3800,328846
3801,328172
3802,326703
3803,327134
3804,330125
3805,326855
3806,337629
3807,327094
3808,339386
3809,337241
3810,337717
3811,338621
3812,329509
3813,333728
3814,331978
3815,2158124
3816,327137
3817,332022
3818,332150
3819,342422
3820,332347
3821,326858
3822,332283
3823,335449
3824,337093
3825,332079
3826,328175
3827,336405
3828,332148
3829,329420
3830,2126661
3831,346069
3832,331421
3833,341295
3834,327153
3835,337609
3836,332249
3837,332077
3838,2103760
3839,329551
3840,331214
3841,328806
3842,348061
3843,331248
3844,337302
3845,331525
3846,2251374
3847,331816
3848,333859
3849,2237190
3850,2106933
3851,330291
3852,332817
3853,332598
3854,338798
3855,337125
3856,345480
3857,331967
3858,339601
3859,329817
3860,330130
3861,328774
3862,329547
3863,332053
3864,327358
3865,337277
3866,337233
3867,338806
3868,331416
3869,333744
3870,337113
3871,330107
3872,334527
3873,349939
3874,337231
3875,332844
3876,332034
3877,332282
3878,331118
3879,335268
3880,327132
3881,2141639
3882,332987
3883,328755
3884,334817
3885,329437
3886,328216
3887,338668
3888,342487
3889,338785
3890,2106926
3891,328174
3892,327133
3893,329813
3894,339713
3895,332009
3896,2178895
3897,328738
3898,326857
3899,330143
3900,332041
3901,328753
3902,330121
3903,332281
3904,336137
3905,331246
3906,327535
3907,329827
3908,331110
3909,2256735
3910,330298
3911,330292
3912,329376
3913,337284
3914,337285
3915,329558
3916,328780
3917,337282
3918,350543
3919,338055
3920,331113
3921,338885
3922,337169
3923,333864
3924,340890
3925,329144
3926,2231263
3927,337079
3928,332786
3929,332018
3930,332248
3931,348753
3932,331135
3933,331517
3934,334998
3935,337333
3936,329428
3937,337140
3938,333572
3939,331975
3940,2237433
3941,338768
3942,2109907
3943,339709
3944,331980
3945,328171
3946,329453
3947,336945
3948,331528
3949,328802
3950,2154339
3951,328219
3952,337157
3953,335452
3954,340926
3955,332671
3956,337561
3957,948
3958,338389
3959,2226888
3960,339517
3961,337213
3962,337204
3963,2109501
3964,328807
3965,338060
3966,326698
3967,334815
3968,333682
3969,347614
3970,332151
3971,2197657
3972,330685
3973,340578
3974,331518
3975,328160
3976,334535
3977,340966
3978,340949
3979,337143
3980,348750
3981,328785
3982,331136
3983,342485
3984,329436
3985,328173
3986,337201
3987,332378
3988,332955
3989,333898
3990,326860
3991,331524
3992,2257910
3993,337291
3994,332061
3995,331426
3996,331084
3997,337198
3998,332097
3999,329157
4000,331127
4001,331520
4002,337259
4003,330109
4004,329148
4005,2107151
4006,332324
4007,330116
4008,341348
4009,2167408
4010,329545
4011,331088
4012,337198
4013,333914
4014,338851
4015,331976
4016,337738
4017,331965
4018,329330
4019,337163
4020,332011
4021,333900
4022,329669
4023,2148959
4024,332260
4025,337089
4026,329305
4027,338793
4028,329830
4029,332118
4030,338789
4031,338682
4032,326854
4033,333604
4034,328788
4035,330681
4036,335733
4037,328799
4038,331816
4039,2153075
4040,336929
4041,351541
4042,331972
4043,337585
4044,329452
4045,329303
4046,338071
4047,337503
4048,337105
4049,333868
4050,2196026
4051,334488
4052,333568
4053,347316
4054,332133
4055,335668
4056,329671
4057,332389
4058,331897
4059,334508
4060,334661
4061,328779
4062,328800
4063,332100
4064,335249
4065,338774
4066,331114
4067,332826
4068,334770
4069,341300
4070,331604
4071,336939
4072,332007
4073,337280
4074,2123871
4075,333081
4076,350130
4077,332026
4078,338945
4079,327138
4080,326707
4081,326697
4082,335732
4083,328144
4084,1667
4085,329323
4086,334146
4087,2154408
4088,329379
4089,327136
4090,338622
4091,338629
4092,332129
4093,735
4094,338026
4095,339094
4096,335910
4097,338258
4098,336364
4099,336353
4100,337194
4101,328974
4102,333857
4103,335004
4104,343578
4105,347853
4106,328734
4107,334448
4108,332216
4109,328163
4110,342478
4111,331973
4112,330289
4113,337611
4114,327142
4115,2247734
4116,337639
4117,332747
4118,337220
4119,328732
4120,337504
4121,337569
4122,338750
4123,331603
4124,2102998
4125,347460
4126,328165
4127,344983
4128,337952
4129,332094
4130,335925
4131,328159
4132,338002
4133,338019
4134,338722
4135,332099
4136,335932
4137,2154363
4138,331969
4139,328792
4140,335121
4141,336072
4142,333559
4143,329826
4144,337523
4145,328166
4146,328848
4147,2178486
4148,2241593
4149,329382
4150,2158053
4151,329429
4152,333729
4153,337207
4154,340001
4155,2237474
4156,334622
4157,329322
4158,332074
4159,329834
4160,329145
4161,329549
4162,2196017
4163,330142
4164,2154392
4165,2190975
4166,337112
4167,331522
4168,2154407
4169,329825
4170,344988
4171,332328
4172,343887
4173,2154388
4174,336107
4175,337294
4176,332367
4177,326861
4178,331471
4179,332006
4180,338860
4181,2136682
4182,333845
4183,2292483
4184,332134
4185,332784
4186,332559
4187,337720
4188,337106
4189,329440
4190,337309
4191,334386
4192,337202
4193,327349
4194,335799
4195,347624
4196,330112
4197,338020
4198,341347
4199,337386
4200,342375
4201,332829
4202,337600
4203,331472
4204,337238
4205,335978
4206,337552
4207,337209
4208,339521
4209,2187187
4210,331213
4211,329140
4212,328221
4213,345481
4214,329820
4215,330141
4216,327353
4217,331971
4218,331526
4219,340731
4220,2122224
4221,330129
4222,336051
4223,2167763
4224,335706
4225,329670
4226,2211204
4227,344874
4228,330124
4229,341298
4230,331820
4231,330114
4232,2245129
4233,330288
4234,332095
4235,332091
4236,2154380
4237,2148988
4238,341158
4239,338773
4240,328850
4241,339559
4242,2197682
4243,329557
4244,333583
4245,2241062
4246,336328
4247,330297
4248,2103646
4249,2211593
4250,2195364
4251,334160
4252,332839
4253,333737
4254,344819
4255,329504
4256,328782
4257,329433
4258,333902
4259,336831
4260,328775
4261,338900
4262,331418
4263,340596
4264,2249421
4265,336012
4266,404
4267,1050
4268,332040
4269,331245
4270,335734
4271,331217
4272,335615
4273,332157
4274,332106
4275,2176422
4276,2251370
4277,2228449
4278,336229
4279,2146248
4280,342479
4281,330117
4282,2201480
4283,331999
4284,337121
4285,2141948
4286,2140317
4287,2258453
4288,336866
4289,335446
4290,2109512
4291,2163993
4292,332668
4293,2256347
4294,332667
4295,333588
4296,334497
4297,347936
4298,332349
4299,331809
4300,2154550
4301,329321
4302,329559
4303,2086719
4304,329829
4305,2201461
4306,2191041
4307,332631
4308,2195948
4309,337589
4310,333083
4311,2223799
4312,329508
4313,2240514
4314,339537
4315,328735
4316,332940
4317,331519
4318,332823
4319,331254
4320,337172
4321,337585
4322,333604
4323,2142567
4324,331243
4325,339811
4326,329322
4327,327156
4328,331824
4329,337212
4330,337129
4331,332731
4332,333573
4333,330293
4334,329377
4335,328845
4336,328161
4337,2123777
4338,332178
4339,329435
4340,328444
4341,341299
4342,337108
4343,333577
4344,339486
4345,337219
4346,337229
4347,337225
4348,329328
